"Date","Price","Open","High","Low","Change %"
"Feb 13","1.3056","1.3578","1.3713","1.3018","-3.84%"
"Jan 13","1.3578","1.3195","1.3594","1.2997","2.91%"
"Dec 12","1.3194","1.2985","1.3309","1.2879","1.62%"
"Nov 12","1.2984","1.2960","1.3029","1.2661","0.20%"
"Oct 12","1.2958","1.2859","1.3140","1.2803","0.78%"
"Sep 12","1.2858","1.2569","1.3171","1.2501","2.25%"
"Aug 12","1.2575","1.2304","1.2637","1.2134","2.21%"
"Jul 12","1.2303","1.2673","1.2674","1.2041","-2.80%"
"Jun 12","1.2658","1.2360","1.2749","1.2288","2.44%"
"May 12","1.2356","1.3242","1.3284","1.2336","-6.68%"
"Apr 12","1.3240","1.3276","1.3382","1.2995","-0.77%"
"Mar 12","1.3343","1.3325","1.3386","1.3003","0.14%"
"Feb 12","1.3324","1.3081","1.3487","1.2974","1.88%"
"Jan 12","1.3078","1.2937","1.3232","1.2624","1.03%"
"Dec 11","1.2945","1.3436","1.3549","1.2857","-3.69%"
"Nov 11","1.3441","1.3855","1.3872","1.3211","-3.00%"
"Oct 11","1.3856","1.3336","1.4248","1.3146","3.53%"
"Sep 11","1.3384","1.4375","1.4382","1.3362","-6.91%"
"Aug 11","1.4377","1.4357","1.4550","1.4056","-0.13%"
"Jul 11","1.4395","1.4497","1.4579","1.3836","-0.75%"
"Jun 11","1.4504","1.4391","1.4698","1.4073","0.76%"
"May 11","1.4394","1.4823","1.4941","1.3969","-2.74%"
"Apr 11","1.4799","1.4171","1.4882","1.4061","4.48%"
"Mar 11","1.4165","1.3802","1.4251","1.3743","2.63%"
"Feb 11","1.3802","1.3685","1.3862","1.3427","0.85%"
"Jan 11","1.3686","1.3346","1.3760","1.2872","2.29%"
"Dec 10","1.3379","1.2987","1.3500","1.2972","3.07%"
"Nov 10","1.2980","1.3964","1.4284","1.2967","-6.95%"
"Oct 10","1.3950","1.3632","1.4160","1.3620","2.33%"
"Sep 10","1.3633","1.2688","1.3686","1.2645","7.46%"
"Aug 10","1.2687","1.3061","1.3335","1.2586","-2.77%"
"Jul 10","1.3048","1.2236","1.3109","1.2195","6.64%"
"Jun 10","1.2236","1.2305","1.2469","1.1877","-0.57%"
"May 10","1.2306","1.3340","1.3340","1.2143","-7.46%"
"Apr 10","1.3298","1.3512","1.3694","1.3115","-1.58%"
"Mar 10","1.3512","1.3625","1.3819","1.3267","-0.84%"
"Feb 10","1.3626","1.3863","1.4027","1.3443","-1.71%"
"Jan 10","1.3863","1.4326","1.4584","1.3861","-3.18%"
